,Suburb,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount
12014,Balwyn,2,u,690000.0,SA,Noel,7.9,3103.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Southern Metropolitan,5682.0
12015,Balwyn North,3,t,1557000.0,S,RT,9.7,3104.0,3.0,2.0,2.0,292.0,181.0,2010.0,-37.80259,145.09878,Southern Metropolitan,7809.0
12016,Balwyn North,3,u,1420000.0,PI,hockingstuart,9.7,3104.0,3.0,2.0,2.0,0.0,151.22021949239888,1965.8799955347176,-37.79673,145.06853,Southern Metropolitan,7809.0
12017,Balwyn North,4,h,2444000.0,S,Fletchers,9.7,3104.0,4.0,2.0,2.0,1011.0,151.22021949239888,1965.8799955347176,-37.79486,145.08728,Southern Metropolitan,7809.0
12018,Balwyn North,3,h,1485000.0,S,hockingstuart,9.7,3104.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Southern Metropolitan,7809.0
12019,Balwyn North,4,h,2050000.0,S,Jellis,9.7,3104.0,4.0,1.0,1.0,1138.0,152.0,1950.0,-37.792840000000005,145.10082,Southern Metropolitan,7809.0
12020,Balwyn North,4,h,1926000.0,S,Fletchers,9.7,3104.0,4.0,2.0,2.0,639.0,151.22021949239888,1965.8799955347176,-37.79836,145.10111,Southern Metropolitan,7809.0
12021,Balwyn North,3,h,1490000.0,S,Marshall,9.7,3104.0,3.0,1.0,2.0,703.0,151.22021949239888,1965.8799955347176,-37.78327,145.07709,Southern Metropolitan,7809.0
12022,Bayswater,2,u,430000.0,SP,Stockdale,23.2,3153.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Eastern Metropolitan,5030.0
12023,Bayswater,2,u,520000.0,S,Schroeder,23.2,3153.0,2.0,1.0,1.0,418.0,76.0,1970.0,-37.83777,145.26345,Eastern Metropolitan,5030.0
12024,Bayswater,4,h,925000.0,SP,Biggin,23.2,3153.0,4.0,1.0,10.0,993.0,128.0,1966.0,-37.84688,145.25632,Eastern Metropolitan,5030.0
12025,Bayswater North,3,h,616000.0,S,Ray,23.2,3153.0,3.0,2.0,0.0,586.0,115.0,1999.0,-37.82273,145.27323,Eastern Metropolitan,3598.0
12026,Beaumaris,4,h,2800000.0,S,Kay,17.3,3193.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Southern Metropolitan,5366.0
12027,Beaumaris,5,h,1807000.0,S,Gary,17.3,3193.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Southern Metropolitan,5366.0
12028,Bentleigh,4,h,2700000.0,VB,hockingstuart,11.4,3204.0,4.0,4.0,2.0,673.0,156.0,1935.0,-37.91888,145.04775,Southern Metropolitan,6795.0
12029,Bentleigh,3,h,1116000.0,S,hockingstuart,11.4,3204.0,3.0,1.0,2.0,278.0,151.22021949239888,1930.0,-37.91928,145.03381000000002,Southern Metropolitan,6795.0
12030,Bentleigh,3,h,1573000.0,SP,Buxton,11.4,3204.0,3.0,1.0,2.0,670.0,151.22021949239888,1965.8799955347176,-37.91855,145.02628,Southern Metropolitan,6795.0
12031,Bentleigh East,3,h,1316000.0,S,hockingstuart,13.8,3165.0,3.0,1.0,1.0,636.0,151.22021949239888,1958.0,-37.92463,145.06051000000002,Southern Metropolitan,10969.0
12032,Bentleigh East,3,h,1617000.0,S,Buxton,13.8,3165.0,3.0,1.0,2.0,650.0,151.22021949239888,1965.8799955347176,-37.91905,145.05597,Southern Metropolitan,10969.0
12033,Bentleigh East,3,t,950000.0,PI,Buxton,13.8,3165.0,3.0,2.0,2.0,163.0,151.22021949239888,1965.8799955347176,-37.9217,145.0733,Southern Metropolitan,10969.0
12034,Bentleigh East,3,h,1525000.0,PI,Buxton,13.8,3165.0,3.0,1.0,3.0,581.0,128.0,1940.0,-37.9178,145.05414,Southern Metropolitan,10969.0
12035,Bentleigh East,4,h,1330000.0,PI,hockingstuart,13.8,3165.0,4.0,2.0,2.0,566.0,191.0,1950.0,-37.91503,145.07997,Southern Metropolitan,10969.0
12036,Bentleigh East,3,u,999000.0,S,hockingstuart,13.8,3165.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Southern Metropolitan,10969.0
12037,Bentleigh East,3,t,850000.0,PI,Buxton,13.8,3165.0,3.0,2.0,1.0,200.0,151.22021949239888,1965.8799955347176,-37.91847,145.08101000000002,Southern Metropolitan,10969.0
12038,Bentleigh East,3,h,1228000.0,S,hockingstuart,13.8,3165.0,3.0,1.0,2.0,623.0,151.22021949239888,1965.8799955347176,-37.91943,145.06801000000002,Southern Metropolitan,10969.0
12039,Berwick,4,h,608500.0,S,C21,35.2,3806.0,4.0,2.0,2.0,563.0,168.01,1995.0,-38.05379,145.34803,Eastern Victoria,17093.0
12040,Black Rock,2,u,879000.0,S,Hodges,17.3,3193.0,2.0,1.0,1.0,0.0,88.0,1970.0,-37.96341,145.01735,Southern Metropolitan,2866.0
12041,Blackburn,3,h,1112000.0,S,McGrath,13.4,3130.0,3.0,1.0,3.0,632.0,151.22021949239888,1965.8799955347176,-37.83107,145.14343,Eastern Metropolitan,5713.0
12042,Blackburn,2,h,1425000.0,S,Noel,13.4,3130.0,2.0,1.0,1.0,597.0,151.22021949239888,1965.8799955347176,-37.81561,145.15365,Eastern Metropolitan,5713.0
12043,Blackburn North,3,h,1001000.0,S,Noel,13.4,3130.0,3.0,1.0,1.0,671.0,151.22021949239888,1965.8799955347176,-37.802,145.15828,Eastern Metropolitan,2867.0
12044,Blackburn North,4,h,1280000.0,SP,Noel,13.4,3130.0,4.0,2.0,1.0,797.0,164.0,1960.0,-37.80755,145.1638,Eastern Metropolitan,2867.0
12045,Blackburn South,3,h,1300000.0,VB,Noel,13.4,3130.0,3.0,1.0,1.0,734.0,151.22021949239888,1965.8799955347176,-37.83576,145.13634,Eastern Metropolitan,4387.0
12046,Blackburn South,2,u,725000.0,PI,Woodards,13.4,3130.0,2.0,2.0,2.0,311.0,151.22021949239888,1965.8799955347176,-37.834590000000006,145.15721000000002,Eastern Metropolitan,4387.0
12047,Briar Hill,2,h,710500.0,S,Barry,16.1,3088.0,2.0,1.0,1.0,598.0,110.0,1985.0,-37.70681,145.11731,Eastern Metropolitan,1390.0
12048,Brighton,2,u,855000.0,PI,Buxton,10.5,3186.0,2.0,1.0,1.0,106.0,151.22021949239888,1965.8799955347176,-37.89571,144.99796,Southern Metropolitan,10579.0
12049,Brighton,3,h,2020000.0,S,Nick,10.5,3186.0,3.0,2.0,2.0,369.0,151.22021949239888,1965.8799955347176,-37.91728,145.00206,Southern Metropolitan,10579.0
12050,Brighton,3,u,1410000.0,S,Nick,10.5,3186.0,3.0,2.0,2.0,257.0,151.22021949239888,1965.8799955347176,-37.89886,144.99462,Southern Metropolitan,10579.0
12051,Brighton East,4,h,2100000.0,SP,Nick,10.3,3187.0,4.0,3.0,2.0,608.0,306.19,2000.0,-37.91777,145.01798,Southern Metropolitan,6938.0
12052,Brighton East,2,h,1410000.0,S,Hodges,10.3,3187.0,2.0,1.0,2.0,708.0,151.22021949239888,1965.8799955347176,-37.91488,145.01868000000002,Southern Metropolitan,6938.0
12053,Brighton East,4,t,1620000.0,PI,Buxton,10.3,3187.0,4.0,2.0,2.0,326.0,515.78,1965.8799955347176,-37.92875,145.0248,Southern Metropolitan,6938.0
12054,Broadmeadows,2,u,310000.0,S,Barry,14.0,3047.0,2.0,1.0,1.0,171.0,90.0,2008.0,-37.68489,144.9212,Northern Metropolitan,4294.0
12055,Broadmeadows,3,h,374000.0,S,Ray,14.0,3047.0,3.0,1.0,2.0,635.0,151.22021949239888,1965.8799955347176,-37.69248,144.93345,Northern Metropolitan,4294.0
12056,Broadmeadows,5,h,600000.0,PI,@Realty,14.0,3047.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,4294.0
12057,Brooklyn,3,h,820000.0,SP,hockingstuart,6.4,3012.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,962.0
12058,Brunswick,2,u,510000.0,SP,Jellis,5.2,3056.0,2.0,1.0,0.0,0.0,64.0,2009.0,-37.77002,144.97154,Northern Metropolitan,11918.0
12059,Brunswick,3,h,1925000.0,SP,Raine,5.2,3056.0,3.0,1.0,4.0,479.0,182.0,1925.0,-37.77694,144.96669,Northern Metropolitan,11918.0
12060,Brunswick,2,h,890000.0,VB,Woodards,5.2,3056.0,2.0,1.0,0.0,138.0,78.0,1910.0,-37.75908,144.96969,Northern Metropolitan,11918.0
12061,Brunswick,4,h,1500000.0,S,Nelson,5.2,3056.0,4.0,1.0,1.0,318.0,100.0,1908.0,-37.76792,144.97141000000002,Northern Metropolitan,11918.0
12062,Brunswick,3,h,950000.0,PI,RT,5.2,3056.0,3.0,1.0,0.0,230.0,151.22021949239888,1965.8799955347176,-37.76811,144.96017,Northern Metropolitan,11918.0
12063,Brunswick East,3,h,1300000.0,VB,Nelson,4.0,3057.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,5533.0
12064,Brunswick East,2,h,1010000.0,PI,Woodards,4.0,3057.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,5533.0
12065,Brunswick West,1,u,312000.0,S,Jellis,5.2,3055.0,1.0,1.0,1.0,406.0,40.0,1970.0,-37.75847,144.94226,Northern Metropolitan,7082.0
12066,Brunswick West,3,h,1010000.0,PI,Nelson,5.2,3055.0,3.0,2.0,4.0,413.0,126.0,1910.0,-37.76545,144.94442,Northern Metropolitan,7082.0
12067,Brunswick West,3,u,763000.0,S,Nelson,5.2,3055.0,3.0,1.0,1.0,138.0,151.22021949239888,1970.0,-37.75904,144.93388000000002,Northern Metropolitan,7082.0
12068,Bulleen,3,h,1100000.0,S,Barry,10.8,3105.0,3.0,1.0,1.0,711.0,151.22021949239888,1965.8799955347176,-37.77918,145.09049,Eastern Metropolitan,4480.0
12069,Bundoora,3,h,687000.0,S,Ray,12.1,3083.0,3.0,1.0,3.0,559.0,151.22021949239888,1965.8799955347176,-37.69849,145.06705,Northern Metropolitan,10175.0
12070,Bundoora,3,h,680000.0,S,Ray,12.1,3083.0,3.0,1.0,1.0,539.0,151.22021949239888,1965.8799955347176,-37.68274,145.05832,Northern Metropolitan,10175.0
12071,Bundoora,4,h,755000.0,SP,Ray,12.1,3083.0,4.0,2.0,2.0,300.0,162.0,2014.0,-37.68223,145.07818,Northern Metropolitan,10175.0
12072,Burnley,3,h,1100000.0,VB,hockingstuart,2.4,3121.0,3.0,2.0,2.0,1212.0,151.22021949239888,2010.0,-37.82982,145.01038,Northern Metropolitan,438.0
12073,Burnside Heights,3,h,481000.0,S,Barry,14.8,3023.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,1686.0
12074,Burwood,3,t,918000.0,S,Bekdon,10.4,3125.0,3.0,2.0,1.0,207.0,144.0,2012.0,-37.85682,145.10873,Southern Metropolitan,5678.0
12075,Burwood East,5,h,1523500.0,S,Fletchers,14.7,3151.0,5.0,2.0,2.0,577.0,151.22021949239888,1965.8799955347176,-37.859190000000005,145.15851999999998,Eastern Metropolitan,4048.0
12076,Burwood East,3,h,968000.0,S,Harcourts,14.7,3151.0,3.0,1.0,1.0,612.0,151.22021949239888,1965.8799955347176,-37.85586,145.15827,Eastern Metropolitan,4048.0
12077,Burwood East,4,h,1580000.0,S,Fletchers,14.7,3151.0,4.0,2.0,2.0,724.0,151.22021949239888,1965.8799955347176,-37.85646,145.14311,Eastern Metropolitan,4048.0
12078,Burwood East,3,h,1065000.0,S,iHomes,14.7,3151.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Eastern Metropolitan,4048.0
12079,Camberwell,2,t,795000.0,S,Ray,7.7,3124.0,2.0,2.0,1.0,112.0,151.22021949239888,1965.8799955347176,-37.84085,145.05415,Southern Metropolitan,8920.0
12080,Camberwell,3,h,1775000.0,VB,Jellis,7.7,3124.0,3.0,1.0,3.0,715.0,151.22021949239888,1965.8799955347176,-37.84361,145.07099,Southern Metropolitan,8920.0
12081,Camberwell,5,h,2361000.0,SP,Fletchers,7.7,3124.0,5.0,3.0,2.0,844.0,203.0,1920.0,-37.84753,145.07198,Southern Metropolitan,8920.0
12082,Camberwell,4,u,1900000.0,VB,HAR,7.7,3124.0,4.0,2.0,4.0,336.0,151.22021949239888,1965.8799955347176,-37.826,145.0707,Southern Metropolitan,8920.0
12083,Canterbury,4,h,2300000.0,S,Kay,8.4,3126.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Southern Metropolitan,3265.0
12084,Carlton North,3,h,1840000.0,PI,Nelson,3.5,3054.0,3.0,1.0,1.0,311.0,151.22021949239888,1965.8799955347176,-37.78305,144.97268,Northern Metropolitan,3106.0
12085,Carnegie,2,h,920000.0,S,hockingstuart,10.1,3163.0,2.0,1.0,1.0,431.0,151.22021949239888,1965.8799955347176,-37.89785,145.05524,Southern Metropolitan,7822.0
12086,Carnegie,3,h,1550000.0,VB,hockingstuart,10.1,3163.0,3.0,2.0,2.0,557.0,200.0,1930.0,-37.89584,145.04741,Southern Metropolitan,7822.0
12087,Caroline Springs,3,h,585000.0,S,HAR,14.8,3023.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,7719.0
12088,Carrum Downs,3,h,500000.0,S,Ray,34.9,3201.0,3.0,2.0,2.0,509.0,125.0,1993.0,-38.09111,145.19083999999998,South-Eastern Metropolitan,8060.0
12089,Carrum Downs,3,h,561000.0,S,hockingstuart,34.9,3201.0,3.0,1.0,2.0,787.0,151.22021949239888,1965.8799955347176,-38.10709,145.1744,South-Eastern Metropolitan,8060.0
12090,Caulfield South,1,u,295000.0,SP,Gary,8.7,3162.0,1.0,1.0,1.0,811.0,151.22021949239888,1965.8799955347176,-37.89614,145.01323,Southern Metropolitan,5051.0
12091,Caulfield South,3,t,1237000.0,S,Gary,8.7,3162.0,3.0,2.0,2.0,0.0,135.0,1990.0,-37.90034,145.01283,Southern Metropolitan,5051.0
12092,Chadstone,3,h,740000.0,PI,McGrath,11.7,3148.0,3.0,1.0,1.0,280.0,151.22021949239888,2000.0,-37.88486,145.10203,Southern Metropolitan,3582.0
12093,Cheltenham,4,h,1120000.0,S,Buxton,17.9,3192.0,4.0,2.0,2.0,806.0,151.22021949239888,1965.8799955347176,-37.97245,145.07566,Southern Metropolitan,9758.0
12094,Cheltenham,5,h,1151000.0,S,O'Brien,17.9,3192.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Southern Metropolitan,9758.0
12095,Cheltenham,3,h,1051000.0,PI,Buxton,17.9,3192.0,3.0,1.0,3.0,590.0,151.22021949239888,1965.8799955347176,-37.95416,145.06781,Southern Metropolitan,9758.0
12096,Cheltenham,2,u,760000.0,PI,O'Brien,17.9,3192.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.972570000000005,145.05681,Southern Metropolitan,9758.0
12097,Cheltenham,3,h,1170000.0,S,O'Brien,17.9,3192.0,3.0,1.0,2.0,627.0,151.22021949239888,1965.8799955347176,-37.95668,145.06458,Southern Metropolitan,9758.0
12098,Cheltenham,3,t,861000.0,S,Ray,17.9,3192.0,3.0,2.0,2.0,305.0,130.0,2000.0,-37.96836,145.06452,Southern Metropolitan,9758.0
12099,Cheltenham,2,u,535000.0,S,O'Brien,17.9,3192.0,2.0,1.0,2.0,215.0,151.22021949239888,1980.0,-37.96597,145.07535,Southern Metropolitan,9758.0
12100,Clayton,6,h,1361000.0,S,Purplebricks,16.7,3168.0,6.0,3.0,4.0,726.0,151.22021949239888,1965.8799955347176,-37.91945,145.1315,South-Eastern Metropolitan,5837.0
12101,Clayton,3,h,1462000.0,S,C21,16.7,3168.0,3.0,1.0,1.0,816.0,130.0,1965.0,-37.92027,145.12937,South-Eastern Metropolitan,5837.0
12102,Clayton South,3,h,745000.0,S,Barry,17.5,3169.0,3.0,2.0,2.0,180.0,134.0,1965.8799955347176,-37.93898,145.13648,South-Eastern Metropolitan,4734.0
12103,Clifton Hill,2,t,908000.0,S,Barry,3.6,3068.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,2954.0
12104,Coburg,2,u,421200.0,SP,Jellis,6.7,3058.0,2.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.74631,144.96347,Northern Metropolitan,11204.0
12105,Coburg,3,h,1100000.0,S,Jellis,6.7,3058.0,3.0,1.0,0.0,532.0,151.22021949239888,1965.8799955347176,-37.74751,144.96206,Northern Metropolitan,11204.0
12106,Coburg North,2,t,490000.0,S,Raine,6.7,3058.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,3445.0
12107,Craigieburn,3,h,365000.0,S,Del,20.6,3064.0,3.0,1.0,1.0,320.0,151.22021949239888,1980.0,-37.60608,144.92841,Northern Metropolitan,15510.0
12108,Craigieburn,4,h,600000.0,S,Ray,20.6,3064.0,4.0,2.0,2.0,560.0,196.1,2007.0,-37.59943,144.91439,Northern Metropolitan,15510.0
12109,Cranbourne East,3,h,440000.0,SP,C21,34.7,3977.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,South-Eastern Metropolitan,5462.0
12110,Croydon,3,h,567000.0,S,hockingstuart,23.0,3136.0,3.0,1.0,1.0,420.0,151.22021949239888,1965.8799955347176,-37.80106,145.28741000000002,Eastern Metropolitan,11925.0
12111,Croydon,3,h,862000.0,S,Carter,23.0,3136.0,3.0,2.0,1.0,864.0,151.22021949239888,1965.8799955347176,-37.78481,145.26504,Eastern Metropolitan,11925.0
12112,Croydon,3,h,630000.0,S,McGrath,23.0,3136.0,3.0,2.0,2.0,319.0,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Eastern Metropolitan,11925.0
12113,Croydon North,4,h,820000.0,S,RW,23.0,3136.0,4.0,2.0,2.0,841.0,196.0,2016.0,-37.76917,145.29265,Eastern Metropolitan,2985.0
12114,Croydon North,6,h,1350000.0,PI,McGrath,23.0,3136.0,6.0,4.0,4.0,4413.0,151.22021949239888,1965.8799955347176,-37.777,145.28113000000002,Eastern Metropolitan,2985.0
12115,Croydon North,5,h,1150000.0,SP,McGrath,23.0,3136.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Eastern Metropolitan,2985.0
12116,Croydon North,4,h,859000.0,S,hockingstuart,23.0,3136.0,4.0,2.0,3.0,660.0,151.22021949239888,1965.8799955347176,-37.76436,145.2804,Eastern Metropolitan,2985.0
12117,Dandenong,4,h,1071500.0,S,McLennan,24.7,3175.0,4.0,1.0,1.0,951.0,151.22021949239888,1965.8799955347176,-37.98121,145.21643999999998,South-Eastern Metropolitan,10894.0
12118,Dandenong North,4,h,750000.0,PI,Hall,24.7,3175.0,4.0,2.0,1.0,811.0,151.22021949239888,1965.8799955347176,-37.95187,145.21249,South-Eastern Metropolitan,8322.0
12119,Deer Park,2,h,1025000.0,PI,FN,14.8,3023.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,6388.0
12120,Dingley Village,4,h,1100000.0,S,Buxton,22.2,3172.0,4.0,2.0,2.0,840.0,237.0,1980.0,-37.97824,145.12949,South-Eastern Metropolitan,3940.0
12121,Dingley Village,3,h,980000.0,SP,Hodges,22.2,3172.0,3.0,2.0,2.0,702.0,151.22021949239888,1965.8799955347176,-37.97658,145.11887,South-Eastern Metropolitan,3940.0
12122,Doncaster,4,t,1202000.0,S,Barry,12.4,3108.0,4.0,3.0,0.0,403.0,151.22021949239888,1965.8799955347176,-37.777440000000006,145.10416,Eastern Metropolitan,9028.0
12123,Doncaster,4,h,1120000.0,PI,Barry,12.4,3108.0,4.0,2.0,2.0,280.0,200.0,2008.0,-37.79423,145.13696000000002,Eastern Metropolitan,9028.0
12124,Doncaster,4,u,885000.0,S,Barry,12.4,3108.0,4.0,2.0,2.0,493.0,151.22021949239888,1965.8799955347176,-37.78457,145.10453,Eastern Metropolitan,9028.0
12125,Doncaster,3,h,890000.0,PI,hockingstuart,12.4,3108.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Eastern Metropolitan,9028.0
12126,Doncaster,5,h,1550000.0,S,Noel,12.4,3108.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Eastern Metropolitan,9028.0
12127,Doncaster East,5,t,1500000.0,SP,hockingstuart,14.3,3109.0,5.0,3.0,2.0,365.0,151.22021949239888,1965.8799955347176,-37.77821,145.1569,Eastern Metropolitan,10999.0
12128,Doncaster East,3,h,1585400.0,S,Barry,14.3,3109.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Eastern Metropolitan,10999.0
12129,Doncaster East,4,h,1504000.0,S,Barry,14.3,3109.0,4.0,2.0,2.0,661.0,151.22021949239888,1965.8799955347176,-37.77956,145.16645,Eastern Metropolitan,10999.0
12130,Doncaster East,3,u,850000.0,S,Philip,14.3,3109.0,3.0,2.0,1.0,236.0,145.0,1980.0,-37.78963,145.16973000000002,Eastern Metropolitan,10999.0
12131,Doncaster East,4,h,1400000.0,S,Barry,14.3,3109.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Eastern Metropolitan,10999.0
12132,Doncaster East,4,h,1241000.0,S,Biggin,14.3,3109.0,4.0,2.0,2.0,886.0,151.22021949239888,1980.0,-37.75572,145.17625,Eastern Metropolitan,10999.0
12133,Doncaster East,4,h,1125000.0,PI,Noel,14.3,3109.0,4.0,3.0,2.0,284.0,180.0,2006.0,-37.79773,145.15141,Eastern Metropolitan,10999.0
12134,Donvale,4,h,1171000.0,S,Noel,16.1,3111.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Eastern Metropolitan,4790.0
12135,Eaglemont,3,h,2270000.0,VB,Miles,8.9,3084.0,3.0,1.0,2.0,1143.0,151.22021949239888,1965.8799955347176,-37.76774,145.05303,Eastern Metropolitan,1651.0
12136,East Melbourne,3,h,1875000.0,PI,Jellis,1.3,3002.0,3.0,1.0,0.0,118.0,177.0,1890.0,-37.81351,144.98803999999998,Northern Metropolitan,3040.0
12137,East Melbourne,2,t,1350000.0,S,Caine,1.3,3002.0,2.0,2.0,1.0,87.0,115.0,2005.0,-37.81803,144.9892,Northern Metropolitan,3040.0
12138,Elsternwick,3,h,1460000.0,SP,Biggin,7.2,3185.0,3.0,1.0,0.0,377.0,133.0,1915.0,-37.88783,145.01324,Southern Metropolitan,4898.0
12139,Elsternwick,2,u,550000.0,S,Biggin,7.2,3185.0,2.0,1.0,1.0,1172.0,69.0,1970.0,-37.88533,145.01049,Southern Metropolitan,4898.0
12140,Eltham,4,h,840000.0,SP,Barry,18.0,3095.0,4.0,3.0,2.0,903.0,151.22021949239888,1965.8799955347176,-37.7018,145.15628999999998,Eastern Metropolitan,6990.0
12141,Eltham,4,h,1065000.0,SP,Barry,18.0,3095.0,4.0,2.0,2.0,816.0,243.0,1966.0,-37.72308,145.14011000000002,Eastern Metropolitan,6990.0
12142,Eltham,4,h,880000.0,S,Morrison,18.0,3095.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Eastern Metropolitan,6990.0
12143,Eltham,4,h,977500.0,S,Morrison,18.0,3095.0,4.0,2.0,3.0,1004.0,184.0,1985.0,-37.69999,145.1617,Eastern Metropolitan,6990.0
12144,Eltham,3,t,755000.0,S,Morrison,18.0,3095.0,3.0,2.0,2.0,214.0,151.22021949239888,1965.8799955347176,-37.70479,145.1573,Eastern Metropolitan,6990.0
12145,Eltham,4,h,810000.0,S,Mason,18.0,3095.0,4.0,2.0,2.0,838.0,151.22021949239888,1965.8799955347176,-37.69568,145.15787,Eastern Metropolitan,6990.0
12146,Eltham,4,h,861000.0,S,Morrison,18.0,3095.0,4.0,2.0,2.0,781.0,151.22021949239888,1970.0,-37.71021,145.16651000000002,Eastern Metropolitan,6990.0
12147,Elwood,2,u,810000.0,S,hockingstuart,7.2,3184.0,2.0,1.0,1.0,0.0,87.0,1935.0,-37.8835,144.99549,Southern Metropolitan,8989.0
12148,Elwood,2,u,580000.0,S,Purplebricks,7.2,3184.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Southern Metropolitan,8989.0
12149,Elwood,2,h,1255000.0,PI,Chisholm,7.2,3184.0,2.0,1.0,1.0,226.0,151.22021949239888,1965.8799955347176,-37.88132,144.99013,Southern Metropolitan,8989.0
12150,Elwood,2,u,550000.0,VB,Domain,7.2,3184.0,2.0,1.0,1.0,605.0,151.22021949239888,1970.0,-37.87987,144.99251999999998,Southern Metropolitan,8989.0
12151,Elwood,2,u,543000.0,S,Hodges,7.2,3184.0,2.0,1.0,1.0,0.0,74.0,1960.0,-37.88042,144.9818,Southern Metropolitan,8989.0
12152,Elwood,4,t,1950000.0,VB,Castran,7.2,3184.0,4.0,3.0,2.0,142.0,151.22021949239888,2013.0,-37.87156,144.98605,Southern Metropolitan,8989.0
12153,Epping,4,h,660000.0,SP,Purplebricks,19.6,3076.0,4.0,1.0,3.0,558.0,159.0,1980.0,-37.64666,145.03062,Northern Metropolitan,10926.0
12154,Epping,3,h,547000.0,S,Harcourts,19.6,3076.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,10926.0
12155,Epping,4,h,680000.0,S,YPA,19.6,3076.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,10926.0
12156,Epping,3,h,568000.0,S,Ray,19.6,3076.0,3.0,2.0,2.0,420.0,190.0,2012.0,-37.62145,145.01051,Northern Metropolitan,10926.0
12157,Epping,4,h,680000.0,S,Harcourts,19.6,3076.0,4.0,2.0,2.0,656.0,166.0,1980.0,-37.63878,145.05577,Northern Metropolitan,10926.0
12158,Epping,2,h,350000.0,PI,hockingstuart,19.6,3076.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,10926.0
12159,Essendon,2,u,580000.0,S,Barry,7.5,3040.0,2.0,1.0,1.0,921.0,84.0,1970.0,-37.74904,144.90668,Western Metropolitan,9264.0
12160,Essendon,4,t,970000.0,S,Nelson,7.5,3040.0,4.0,2.0,2.0,0.0,142.0,2003.0,-37.74541,144.89844,Western Metropolitan,9264.0
